sess_date,year,touched_at,pnl,exit,exit_time,bars_held,hold_min,cum_pnl
2021-08-23,2021,2021-08-23 09:32:00-04:00,-73.28125,SL,2021-08-23 10:06:00-04:00,34,34.0,5768.528723705217
2021-08-24,2021,2021-08-24 02:36:00-04:00,35.01595027505391,TP,2021-08-24 07:54:00-04:00,318,318.0,5803.544673980271
2021-08-30,2021,2021-08-30 09:33:00-04:00,-64.53125,SL,2021-08-30 10:04:00-04:00,31,31.0,5739.013423980271
2021-08-31,2021,2021-08-31 02:14:00-04:00,47.441483257985965,TP,2021-08-31 06:21:00-04:00,247,247.0,5786.454907238257
2021-09-08,2021,2021-09-08 10:38:00-04:00,34.86613415354441,cutoff,2021-09-08 15:00:00-04:00,262,262.0,5821.321041391801
2021-09-13,2021,2021-09-13 01:07:00-04:00,21.619224716952886,TP,2021-09-13 01:50:00-04:00,43,43.0,5842.940266108754
2021-09-13,2021,2021-09-13 10:01:00-04:00,0.0,BE,2021-09-13 13:30:00-04:00,209,209.0,5842.940266108754
2021-09-20,2021,2021-09-19 22:16:00-04:00,-131.25,SL,2021-09-20 05:50:00-04:00,454,454.0,5711.690266108754
2021-09-23,2021,2021-09-23 05:08:00-04:00,40.061195048974696,TP,2021-09-23 06:11:00-04:00,63,63.0,5751.751461157729
2021-09-23,2021,2021-09-23 05:08:00-04:00,37.04837709714411,TP,2021-09-23 06:11:00-04:00,63,63.0,5788.799838254873
2021-09-23,2021,2021-09-23 10:03:00-04:00,-0.0,BE,2021-09-23 13:05:00-04:00,182,182.0,5788.799838254873
2021-09-27,2021,2021-09-26 21:31:00-04:00,-0.0,BE,2021-09-27 01:45:00-04:00,254,254.0,5788.799838254873
2021-09-28,2021,2021-09-28 03:19:00-04:00,-196.58093575464227,cutoff,2021-09-28 15:00:00-04:00,701,701.0,5592.218902500231
2021-10-01,2021,2021-09-30 21:08:00-04:00,92.49042210894186,TP,2021-10-01 07:26:00-04:00,618,618.0,5684.709324609173
2021-10-01,2021,2021-09-30 21:11:00-04:00,0.0,BE,2021-10-01 00:13:00-04:00,182,182.0,5684.709324609173
2021-10-07,2021,2021-10-06 20:36:00-04:00,-147.65625,SL,2021-10-07 10:12:00-04:00,816,816.0,5537.053074609173
2021-10-11,2021,2021-10-10 19:39:00-04:00,0.0,BE,2021-10-11 03:44:00-04:00,485,485.0,5537.053074609173
2021-10-14,2021,2021-10-14 08:30:00-04:00,-96.70684345166592,cutoff,2021-10-14 15:00:00-04:00,390,390.0,5440.346231157507
2021-10-15,2021,2021-10-15 01:58:00-04:00,55.020001779219456,TP,2021-10-15 03:20:00-04:00,82,82.0,5495.366232936726
2021-10-19,2021,2021-10-19 10:58:00-04:00,-0.7422676149799372,cutoff,2021-10-19 15:00:00-04:00,242,242.0,5494.623965321746
2021-10-26,2021,2021-10-25 20:09:00-04:00,-78.75,SL,2021-10-26 09:36:00-04:00,807,807.0,5415.873965321746
2021-11-05,2021,2021-11-05 09:33:00-04:00,132.90138140183262,TP,2021-11-05 13:29:00-04:00,236,236.0,5548.775346723579
2021-11-09,2021,2021-11-09 09:58:00-05:00,-24.10357845647377,cutoff,2021-11-09 15:00:00-05:00,302,302.0,5524.671768267105
2021-11-10,2021,2021-11-10 09:32:00-05:00,147.94506862531853,TP,2021-11-10 10:13:00-05:00,41,41.0,5672.616836892424
2021-11-15,2021,2021-11-15 08:20:00-05:00,34.52858916364494,TP,2021-11-15 09:28:00-05:00,68,68.0,5707.145426056069
2021-11-18,2021,2021-11-18 09:47:00-05:00,43.21575043740813,TP,2021-11-18 09:53:00-05:00,6,6.0,5750.361176493477
2021-11-19,2021,2021-11-18 20:47:00-05:00,-51.40625,SL,2021-11-18 22:14:00-05:00,87,87.0,5698.954926493477
2021-11-22,2021,2021-11-22 10:04:00-05:00,196.7427456329242,TP,2021-11-22 11:49:00-05:00,105,105.0,5895.697672126401
2021-11-23,2021,2021-11-22 21:23:00-05:00,-185.9375,SL,2021-11-23 10:59:00-05:00,816,816.0,5709.760172126401
2021-11-26,2021,2021-11-26 02:06:00-05:00,-182.68669227244573,cutoff,2021-11-26 13:14:00-05:00,668,668.0,5527.073479853955
2021-11-30,2021,2021-11-30 10:10:00-05:00,203.55859981393587,TP,2021-11-30 10:50:00-05:00,40,40.0,5730.632079667891
2021-12-07,2021,2021-12-07 03:25:00-05:00,-178.28125,SL,2021-12-07 10:09:00-05:00,404,404.0,5552.350829667891
2021-12-08,2021,2021-12-08 06:46:00-05:00,68.02536662909915,TP,2021-12-08 07:10:00-05:00,24,24.0,5620.37619629699
2021-12-14,2021,2021-12-14 04:40:00-05:00,-117.03125,SL,2021-12-14 08:33:00-05:00,233,233.0,5503.34494629699
2021-12-16,2021,2021-12-16 06:28:00-05:00,67.60056526759945,TP,2021-12-16 08:07:00-05:00,99,99.0,5570.94551156459
2021-12-17,2021,2021-12-17 09:42:00-05:00,175.32328393825082,TP,2021-12-17 09:50:00-05:00,8,8.0,5746.2687955028405
2021-12-17,2021,2021-12-17 10:22:00-05:00,217.64624160835228,cutoff,2021-12-17 15:00:00-05:00,278,278.0,5963.915037111193
2021-12-20,2021,2021-12-20 04:06:00-05:00,0.0,BE,2021-12-20 11:32:00-05:00,446,446.0,5963.915037111193
2021-12-21,2021,2021-12-21 01:50:00-05:00,38.83807488556522,TP,2021-12-21 02:36:00-05:00,46,46.0,6002.753111996758
2021-12-22,2021,2021-12-22 09:45:00-05:00,-100.60247178147074,cutoff,2021-12-22 15:00:00-05:00,315,315.0,5902.150640215287
2021-12-23,2021,2021-12-23 05:52:00-05:00,30.112242887906177,TP,2021-12-23 08:43:00-05:00,171,171.0,5932.262883103193
2021-12-27,2021,2021-12-27 09:32:00-05:00,-106.09375,SL,2021-12-27 10:30:00-05:00,58,58.0,5826.169133103193
2021-12-28,2021,2021-12-28 03:28:00-05:00,60.14200804965367,TP,2021-12-28 09:36:00-05:00,368,368.0,5886.311141152847
2021-12-28,2021,2021-12-28 03:28:00-05:00,60.003522480328684,TP,2021-12-28 09:36:00-05:00,368,368.0,5946.314663633176
2021-12-28,2021,2021-12-28 04:04:00-05:00,113.34689937509393,TP,2021-12-28 10:15:00-05:00,371,371.0,6059.66156300827
2021-12-28,2021,2021-12-28 04:38:00-05:00,107.7118816000293,TP,2021-12-28 09:38:00-05:00,300,300.0,6167.373444608299
2021-12-31,2021,2021-12-30 19:28:00-05:00,31.466829631674045,TP,2021-12-30 20:01:00-05:00,33,33.0,6198.840274239973
2022-01-04,2022,2022-01-04 10:44:00-05:00,-63.70594468593936,cutoff,2022-01-04 15:00:00-05:00,256,256.0,6135.134329554034
2022-01-05,2022,2022-01-05 09:32:00-05:00,0.0,BE,2022-01-05 10:38:00-05:00,66,66.0,6135.134329554034
2022-01-05,2022,2022-01-05 09:34:00-05:00,0.0,BE,2022-01-05 11:46:00-05:00,132,132.0,6135.134329554034
2022-01-10,2022,2022-01-10 07:31:00-05:00,-250.0,SL,2022-01-10 09:58:00-05:00,147,147.0,5885.134329554034
2022-01-11,2022,2022-01-11 04:16:00-05:00,-216.8271300450033,cutoff,2022-01-11 15:00:00-05:00,644,644.0,5668.30719950903
2022-01-18,2022,2022-01-18 03:10:00-05:00,-195.46875,SL,2022-01-18 13:01:00-05:00,591,591.0,5472.83844950903
2022-01-19,2022,2022-01-18 21:47:00-05:00,211.01952993703526,TP,2022-01-19 09:38:00-05:00,711,711.0,5683.857979446066
2022-01-19,2022,2022-01-18 21:53:00-05:00,0.0,BE,2022-01-18 23:51:00-05:00,118,118.0,5683.857979446066
2022-01-24,2022,2022-01-24 05:26:00-05:00,0.0,BE,2022-01-24 07:21:00-05:00,115,115.0,5683.857979446066
2022-01-31,2022,2022-01-31 10:02:00-05:00,-199.68542930300828,cutoff,2022-01-31 15:00:00-05:00,298,298.0,5484.172550143057
2022-02-01,2022,2022-02-01 02:12:00-05:00,185.3216480485571,TP,2022-02-01 09:44:00-05:00,452,452.0,5669.4941981916145
2022-02-02,2022,2022-02-02 04:44:00-05:00,-0.0,BE,2022-02-02 05:45:00-05:00,61,61.0,5669.4941981916145
2022-02-04,2022,2022-02-04 08:54:00-05:00,257.49153681399093,TP,2022-02-04 10:17:00-05:00,83,83.0,5926.985735005605
2022-02-09,2022,2022-02-09 05:14:00-05:00,-0.0,BE,2022-02-09 06:16:00-05:00,62,62.0,5926.985735005605
2022-02-14,2022,2022-02-14 03:29:00-05:00,209.3823184388457,TP,2022-02-14 09:53:00-05:00,384,384.0,6136.368053444451
2022-02-15,2022,2022-02-15 04:19:00-05:00,-0.0,BE,2022-02-15 05:22:00-05:00,63,63.0,6136.368053444451
2022-02-21,2022,2022-02-20 19:04:00-05:00,269.87272909010244,TP,2022-02-20 20:13:00-05:00,69,69.0,6406.240782534554
2022-02-22,2022,2022-02-22 09:53:00-05:00,202.75356503177682,TP,2022-02-22 11:39:00-05:00,106,106.0,6608.99434756633
2022-03-01,2022,2022-03-01 02:07:00-05:00,245.2228368330725,TP,2022-03-01 04:52:00-05:00,165,165.0,6854.217184399403
2022-03-01,2022,2022-03-01 02:08:00-05:00,194.30947449896485,TP,2022-03-01 04:29:00-05:00,141,141.0,7048.526658898368
2022-03-03,2022,2022-03-03 09:02:00-05:00,276.0225034919222,TP,2022-03-03 10:21:00-05:00,79,79.0,7324.54916239029
2022-03-04,2022,2022-03-03 19:23:00-05:00,-202.5,SL,2022-03-03 19:55:00-05:00,32,32.0,7122.04916239029
2022-03-11,2022,2022-03-11 06:26:00-05:00,-0.0,BE,2022-03-11 07:34:00-05:00,68,68.0,7122.04916239029
2022-03-15,2022,2022-03-15 03:13:00-04:00,0.0,BE,2022-03-15 04:57:00-04:00,104,104.0,7122.04916239029
2022-03-16,2022,2022-03-16 01:47:00-04:00,-102.375,SL,2022-03-16 05:17:00-04:00,210,210.0,7019.67416239029
2022-03-18,2022,2022-03-18 10:04:00-04:00,-178.13556016002622,cutoff,2022-03-18 15:00:00-04:00,296,296.0,6841.538602230264
2022-03-21,2022,2022-03-21 09:41:00-04:00,216.38306889142314,TP,2022-03-21 10:05:00-04:00,24,24.0,7057.921671121687
2022-03-29,2022,2022-03-29 05:07:00-04:00,-0.0,BE,2022-03-29 07:43:00-04:00,156,156.0,7057.921671121687
2022-03-31,2022,2022-03-31 10:02:00-04:00,0.0,BE,2022-03-31 13:13:00-04:00,191,191.0,7057.921671121687
2022-04-01,2022,2022-04-01 09:50:00-04:00,0.0,BE,2022-04-01 11:14:00-04:00,84,84.0,7057.921671121687
2022-04-01,2022,2022-04-01 09:52:00-04:00,0.0,BE,2022-04-01 11:30:00-04:00,98,98.0,7057.921671121687
2022-04-06,2022,2022-04-06 06:40:00-04:00,-250.0,SL,2022-04-06 10:08:00-04:00,208,208.0,6807.921671121687
2022-04-11,2022,2022-04-10 20:00:00-04:00,0.0,BE,2022-04-10 21:30:00-04:00,90,90.0,6807.921671121687
2022-04-11,2022,2022-04-10 20:00:00-04:00,0.0,BE,2022-04-10 21:24:00-04:00,84,84.0,6807.921671121687
2022-04-11,2022,2022-04-10 20:09:00-04:00,0.0,BE,2022-04-10 21:41:00-04:00,92,92.0,6807.921671121687
2022-04-11,2022,2022-04-10 21:55:00-04:00,-250.0,SL,2022-04-11 10:46:00-04:00,771,771.0,6557.921671121687
2022-04-14,2022,2022-04-14 00:30:00-04:00,-0.0,BE,2022-04-14 01:36:00-04:00,66,66.0,6557.921671121687
2022-04-18,2022,2022-04-17 19:46:00-04:00,258.5298074394723,TP,2022-04-18 10:14:00-04:00,868,868.0,6816.451478561159
2022-04-20,2022,2022-04-20 07:55:00-04:00,175.40168661067582,TP,2022-04-20 09:44:00-04:00,109,109.0,6991.853165171835
2022-04-22,2022,2022-04-22 10:20:00-04:00,0.0,BE,2022-04-22 11:28:00-04:00,68,68.0,6991.853165171835
2022-05-06,2022,2022-05-06 09:35:00-04:00,0.0,BE,2022-05-06 10:37:00-04:00,62,62.0,6991.853165171835
2022-05-09,2022,2022-05-09 04:31:00-04:00,0.0,BE,2022-05-09 05:32:00-04:00,61,61.0,6991.853165171835
2022-05-09,2022,2022-05-09 10:39:00-04:00,0.0,BE,2022-05-09 11:49:00-04:00,70,70.0,6991.853165171835
2022-05-10,2022,2022-05-09 20:16:00-04:00,175.07943078600192,TP,2022-05-09 22:04:00-04:00,108,108.0,7166.932595957836
2022-05-11,2022,2022-05-11 08:55:00-04:00,197.5870272527718,TP,2022-05-11 09:32:00-04:00,37,37.0,7364.519623210608
2022-05-12,2022,2022-05-12 03:22:00-04:00,0.0,BE,2022-05-12 04:36:00-04:00,74,74.0,7364.519623210608
2022-05-13,2022,2022-05-13 09:54:00-04:00,-192.65625,SL,2022-05-13 12:12:00-04:00,138,138.0,7171.863373210608
2022-05-19,2022,2022-05-19 03:33:00-04:00,158.93211941913432,TP,2022-05-19 09:33:00-04:00,360,360.0,7330.7954926297425
2022-05-24,2022,2022-05-24 10:15:00-04:00,278.6471894544684,TP,2022-05-24 12:16:00-04:00,121,121.0,7609.442682084211
2022-05-26,2022,2022-05-26 09:43:00-04:00,-250.0,SL,2022-05-26 12:12:00-04:00,149,149.0,7359.442682084211
2022-05-27,2022,2022-05-27 05:51:00-04:00,-0.0,BE,2022-05-27 06:59:00-04:00,68,68.0,7359.442682084211
2022-05-27,2022,2022-05-27 10:37:00-04:00,-0.0,BE,2022-05-27 11:49:00-04:00,72,72.0,7359.442682084211
2022-05-30,2022,2022-05-29 19:14:00-04:00,-95.27206000422439,cutoff,2022-05-30 12:59:00-04:00,1065,1065.0,7264.170622079986
2022-05-31,2022,2022-05-31 09:34:00-04:00,0.0,BE,2022-05-31 10:37:00-04:00,63,63.0,7264.170622079986
2022-06-07,2022,2022-06-06 21:26:00-04:00,0.0,BE,2022-06-07 01:23:00-04:00,237,237.0,7264.170622079986
2022-06-07,2022,2022-06-07 08:31:00-04:00,284.0648127301847,TP,2022-06-07 10:37:00-04:00,126,126.0,7548.235434810171
2022-06-08,2022,2022-06-08 09:49:00-04:00,-0.0,BE,2022-06-08 11:17:00-04:00,88,88.0,7548.235434810171
2022-06-10,2022,2022-06-10 08:30:00-04:00,-250.0,SL,2022-06-10 09:54:00-04:00,84,84.0,7298.235434810171
2022-06-13,2022,2022-06-12 21:17:00-04:00,-250.0,SL,2022-06-13 10:42:00-04:00,805,805.0,7048.235434810171
2022-06-16,2022,2022-06-16 09:54:00-04:00,-173.69577141855189,cutoff,2022-06-16 15:00:00-04:00,306,306.0,6874.539663391619
2022-06-21,2022,2022-06-21 03:31:00-04:00,-138.28246555350233,cutoff,2022-06-21 15:00:00-04:00,689,689.0,6736.257197838117
2022-06-24,2022,2022-06-23 22:40:00-04:00,-250.0,SL,2022-06-24 10:02:00-04:00,682,682.0,6486.257197838117
2022-06-27,2022,2022-06-27 03:34:00-04:00,202.2627010315182,TP,2022-06-27 09:37:00-04:00,363,363.0,6688.519898869635
2022-06-29,2022,2022-06-29 09:45:00-04:00,92.43516082521455,cutoff,2022-06-29 15:00:00-04:00,315,315.0,6780.955059694849
2022-06-30,2022,2022-06-30 10:02:00-04:00,218.77730250798413,TP,2022-06-30 11:27:00-04:00,85,85.0,6999.732362202833
2022-06-30,2022,2022-06-30 10:02:00-04:00,270.78141305316876,TP,2022-06-30 11:27:00-04:00,85,85.0,7270.513775256002
2022-07-05,2022,2022-07-04 19:06:00-04:00,325.32838095357874,TP,2022-07-05 09:31:00-04:00,865,865.0,7595.842156209581
2022-07-07,2022,2022-07-07 10:52:00-04:00,-66.3185305303432,cutoff,2022-07-07 15:00:00-04:00,248,248.0,7529.523625679238
2022-07-12,2022,2022-07-12 02:01:00-04:00,115.85728728623872,TP,2022-07-12 07:34:00-04:00,333,333.0,7645.380912965476
2022-07-13,2022,2022-07-13 08:30:00-04:00,-43.3125,SL,2022-07-13 08:33:00-04:00,3,3.0,7602.068412965476
2022-07-15,2022,2022-07-15 08:48:00-04:00,-62.75390625,SL,2022-07-15 09:30:00-04:00,42,42.0,7539.314506715476
2022-07-18,2022,2022-07-18 03:37:00-04:00,-0.0,BE,2022-07-18 07:24:00-04:00,227,227.0,7539.314506715476
2022-07-20,2022,2022-07-19 22:36:00-04:00,-0.0,BE,2022-07-20 10:23:00-04:00,707,707.0,7539.314506715476
2022-07-20,2022,2022-07-20 10:47:00-04:00,-0.0,BE,2022-07-20 14:25:00-04:00,218,218.0,7539.314506715476
2022-07-21,2022,2022-07-21 08:43:00-04:00,168.8668400070128,TP,2022-07-21 09:37:00-04:00,54,54.0,7708.181346722489
2022-07-26,2022,2022-07-26 09:45:00-04:00,-82.44140625,SL,2022-07-26 11:29:00-04:00,104,104.0,7625.739940472489
2022-08-01,2022,2022-08-01 10:51:00-04:00,147.11244027617795,cutoff,2022-08-01 15:00:00-04:00,249,249.0,7772.852380748667
2022-08-03,2022,2022-08-03 09:56:00-04:00,-75.46875,SL,2022-08-03 10:06:00-04:00,10,10.0,7697.383630748667
2022-08-04,2022,2022-08-04 06:04:00-04:00,-0.0,BE,2022-08-04 08:39:00-04:00,155,155.0,7697.383630748667
2022-08-09,2022,2022-08-09 09:31:00-04:00,-65.21484375,SL,2022-08-09 09:55:00-04:00,24,24.0,7632.168786998667
2022-08-10,2022,2022-08-10 08:30:00-04:00,-59.0625,SL,2022-08-10 08:32:00-04:00,2,2.0,7573.106286998667
2022-08-11,2022,2022-08-10 20:27:00-04:00,-0.0,BE,2022-08-10 23:14:00-04:00,167,167.0,7573.106286998667
2022-08-11,2022,2022-08-11 08:30:00-04:00,-74.6484375,SL,2022-08-11 10:13:00-04:00,103,103.0,7498.457849498667
2022-08-15,2022,2022-08-15 09:54:00-04:00,-79.98046875,SL,2022-08-15 12:58:00-04:00,184,184.0,7418.477380748667
2022-08-19,2022,2022-08-19 06:43:00-04:00,0.0,BE,2022-08-19 09:41:00-04:00,178,178.0,7418.477380748667
2022-08-19,2022,2022-08-19 09:50:00-04:00,-44.625,SL,2022-08-19 10:52:00-04:00,62,62.0,7373.852380748667
2022-08-22,2022,2022-08-22 03:26:00-04:00,-62.75390625,SL,2022-08-22 03:51:00-04:00,25,25.0,7311.098474498667
2022-08-23,2022,2022-08-23 02:21:00-04:00,125.93079481743189,cutoff,2022-08-23 15:00:00-04:00,759,759.0,7437.029269316099
2022-08-23,2022,2022-08-23 02:36:00-04:00,104.70737215528061,cutoff,2022-08-23 15:00:00-04:00,744,744.0,7541.73664147138
2022-08-25,2022,2022-08-25 10:25:00-04:00,42.20971646341695,cutoff,2022-08-25 15:00:00-04:00,275,275.0,7583.946357934797
2022-08-26,2022,2022-08-26 09:03:00-04:00,300.6938832996311,TP,2022-08-26 10:40:00-04:00,97,97.0,7884.640241234428
2022-08-30,2022,2022-08-30 10:46:00-04:00,23.27590824890467,cutoff,2022-08-30 15:00:00-04:00,254,254.0,7907.916149483332
2022-09-02,2022,2022-09-02 08:38:00-04:00,-74.6484375,SL,2022-09-02 10:41:00-04:00,123,123.0,7833.267711983332
2022-09-06,2022,2022-09-06 10:12:00-04:00,89.6967091035799,cutoff,2022-09-06 15:00:00-04:00,288,288.0,7922.964421086912
2022-09-06,2022,2022-09-06 10:13:00-04:00,83.8914795035962,cutoff,2022-09-06 15:00:00-04:00,287,287.0,8006.855900590508
2022-09-09,2022,2022-09-09 00:48:00-04:00,-29.53125,SL,2022-09-09 03:14:00-04:00,146,146.0,7977.324650590508
2022-09-12,2022,2022-09-12 02:38:00-04:00,-43.06640625,SL,2022-09-12 03:47:00-04:00,69,69.0,7934.258244340508
2022-09-13,2022,2022-09-13 08:30:00-04:00,431.1075131528705,TP,2022-09-13 08:32:00-04:00,2,2.0,8365.365757493379
2022-09-13,2022,2022-09-13 08:38:00-04:00,-32.8125,SL,2022-09-13 08:41:00-04:00,3,3.0,8332.553257493379
2022-09-16,2022,2022-09-16 08:57:00-04:00,-61.11328125,SL,2022-09-16 09:56:00-04:00,59,59.0,8271.439976243379
2022-09-20,2022,2022-09-19 19:51:00-04:00,-0.0,BE,2022-09-20 03:11:00-04:00,440,440.0,8271.439976243379
2022-09-23,2022,2022-09-23 06:46:00-04:00,0.0,BE,2022-09-23 09:39:00-04:00,173,173.0,8271.439976243379
2022-09-28,2022,2022-09-27 22:12:00-04:00,0.0,BE,2022-09-28 02:58:00-04:00,286,286.0,8271.439976243379
2022-09-28,2022,2022-09-27 22:19:00-04:00,0.0,BE,2022-09-28 03:12:00-04:00,293,293.0,8271.439976243379
2022-10-03,2022,2022-10-02 19:52:00-04:00,0.0,BE,2022-10-03 01:18:00-04:00,326,326.0,8271.439976243379
2022-10-04,2022,2022-10-03 20:17:00-04:00,-0.0,BE,2022-10-03 23:42:00-04:00,205,205.0,8271.439976243379
2022-10-04,2022,2022-10-04 02:46:00-04:00,-47.98828125,SL,2022-10-04 03:24:00-04:00,38,38.0,8223.451694993379
2022-10-07,2022,2022-10-07 08:51:00-04:00,-29.859375,SL,2022-10-07 09:44:00-04:00,53,53.0,8193.592319993379
2022-10-11,2022,2022-10-11 09:56:00-04:00,0.0,BE,2022-10-11 14:55:00-04:00,299,299.0,8193.592319993379
2022-10-11,2022,2022-10-11 09:58:00-04:00,0.0,BE,2022-10-11 14:56:00-04:00,298,298.0,8193.592319993379
2022-10-13,2022,2022-10-13 08:30:00-04:00,-104.34375,SL,2022-10-13 08:31:00-04:00,1,1.0,8089.248569993379
2022-10-14,2022,2022-10-13 22:31:00-04:00,-0.0,BE,2022-10-14 02:28:00-04:00,237,237.0,8089.248569993379
2022-10-18,2022,2022-10-17 23:42:00-04:00,-20.015625,SL,2022-10-17 23:45:00-04:00,3,3.0,8069.232944993379
2022-10-25,2022,2022-10-25 09:31:00-04:00,-44.625,SL,2022-10-25 09:47:00-04:00,16,16.0,8024.607944993379
2022-10-27,2022,2022-10-27 09:51:00-04:00,-49.433169932308374,cutoff,2022-10-27 15:00:00-04:00,309,309.0,7975.17477506107
2022-11-03,2022,2022-11-03 06:18:00-04:00,-70.13671875,SL,2022-11-03 07:37:00-04:00,79,79.0,7905.03805631107
2022-11-08,2022,2022-11-08 10:48:00-05:00,102.4056286806408,cutoff,2022-11-08 15:00:00-05:00,252,252.0,8007.443684991711
2022-11-10,2022,2022-11-10 08:30:00-05:00,-44.70703125,SL,2022-11-10 08:31:00-05:00,1,1.0,7962.736653741711
2022-11-11,2022,2022-11-11 00:48:00-05:00,-50.0390625,SL,2022-11-11 01:06:00-05:00,18,18.0,7912.697591241711
2022-11-15,2022,2022-11-15 07:27:00-05:00,-42.24609375,SL,2022-11-15 08:30:00-05:00,63,63.0,7870.451497491711
2022-11-17,2022,2022-11-17 08:08:00-05:00,118.50183197143906,cutoff,2022-11-17 15:00:00-05:00,412,412.0,7988.95332946315
2022-11-17,2022,2022-11-17 09:00:00-05:00,164.38853172470772,cutoff,2022-11-17 15:00:00-05:00,360,360.0,8153.341861187858
2022-11-18,2022,2022-11-18 05:40:00-05:00,150.35718604476642,cutoff,2022-11-18 15:00:00-05:00,560,560.0,8303.699047232625
2022-11-22,2022,2022-11-22 03:32:00-05:00,0.0,BE,2022-11-22 09:41:00-05:00,369,369.0,8303.699047232625
2022-11-23,2022,2022-11-23 07:40:00-05:00,-52.08984375,SL,2022-11-23 09:45:00-05:00,125,125.0,8251.609203482625
2022-11-25,2022,2022-11-25 09:31:00-05:00,0.0,BE,2022-11-25 12:05:00-05:00,154,154.0,8251.609203482625
2022-11-28,2022,2022-11-28 05:02:00-05:00,0.0,BE,2022-11-28 13:56:00-05:00,534,534.0,8251.609203482625
2022-11-29,2022,2022-11-29 09:45:00-05:00,-77.109375,SL,2022-11-29 11:17:00-05:00,92,92.0,8174.499828482625
2022-12-02,2022,2022-12-02 08:31:00-05:00,-54.55078125,SL,2022-12-02 08:33:00-05:00,2,2.0,8119.949047232625
2022-12-06,2022,2022-12-06 09:44:00-05:00,-57.421875,SL,2022-12-06 09:57:00-05:00,13,13.0,8062.527172232625
2022-12-07,2022,2022-12-07 06:44:00-05:00,-35.2734375,SL,2022-12-07 07:20:00-05:00,36,36.0,8027.253734732625
2022-12-09,2022,2022-12-09 08:30:00-05:00,103.1256722107264,cutoff,2022-12-09 15:00:00-05:00,390,390.0,8130.379406943352
2022-12-13,2022,2022-12-13 03:01:00-05:00,-38.96484375,SL,2022-12-13 05:35:00-05:00,154,154.0,8091.414563193352
2022-12-15,2022,2022-12-15 10:04:00-05:00,-40.245259949664614,cutoff,2022-12-15 15:00:00-05:00,296,296.0,8051.169303243687
2022-12-16,2022,2022-12-16 03:14:00-05:00,-82.6875,SL,2022-12-16 11:49:00-05:00,515,515.0,7968.481803243687
2022-12-20,2022,2022-12-19 22:11:00-05:00,-25.265625,SL,2022-12-19 22:19:00-05:00,8,8.0,7943.216178243687
2022-12-22,2022,2022-12-22 10:12:00-05:00,-151.59375,SL,2022-12-22 13:20:00-05:00,188,188.0,7791.622428243687
2023-01-06,2023,2023-01-06 04:35:00-05:00,32.82437721240785,TP,2023-01-06 05:13:00-05:00,38,38.0,7824.446805456095
2023-01-09,2023,2023-01-09 09:30:00-05:00,-95.15625,SL,2023-01-09 09:53:00-05:00,23,23.0,7729.290555456095
2023-01-11,2023,2023-01-11 10:30:00-05:00,-0.0,BE,2023-01-11 12:07:00-05:00,97,97.0,7729.290555456095
2023-01-12,2023,2023-01-12 08:18:00-05:00,218.4818064657411,TP,2023-01-12 08:30:00-05:00,12,12.0,7947.772361921836
2023-01-12,2023,2023-01-12 08:28:00-05:00,236.29603899595168,TP,2023-01-12 08:30:00-05:00,2,2.0,8184.068400917788
2023-01-16,2023,2023-01-15 20:58:00-05:00,31.739965214790573,TP,2023-01-16 01:09:00-05:00,250,251.0,8215.808366132578
2023-01-17,2023,2023-01-17 10:00:00-05:00,-0.0,BE,2023-01-17 13:39:00-05:00,219,219.0,8215.808366132578
2023-01-18,2023,2023-01-18 08:30:00-05:00,72.5805634206663,TP,2023-01-18 08:34:00-05:00,4,4.0,8288.388929553244
2023-01-18,2023,2023-01-18 08:30:00-05:00,79.8046615985113,TP,2023-01-18 08:34:00-05:00,4,4.0,8368.193591151756
2023-01-19,2023,2023-01-19 05:26:00-05:00,-77.8125,SL,2023-01-19 10:55:00-05:00,329,329.0,8290.381091151756
2023-01-23,2023,2023-01-23 09:51:00-05:00,-217.96875,SL,2023-01-23 10:48:00-05:00,57,57.0,8072.412341151756
2023-01-25,2023,2023-01-25 09:30:00-05:00,88.4148251143506,TP,2023-01-25 11:53:00-05:00,143,143.0,8160.827166266106
2023-01-26,2023,2023-01-26 09:32:00-05:00,114.5398251143506,TP,2023-01-26 09:57:00-05:00,25,25.0,8275.366991380457
2023-01-31,2023,2023-01-31 05:34:00-05:00,97.88395505478547,TP,2023-01-31 07:33:00-05:00,119,119.0,8373.250946435242
2023-02-06,2023,2023-02-06 04:53:00-05:00,179.70379446084735,TP,2023-02-06 09:34:00-05:00,281,281.0,8552.95474089609
2023-02-10,2023,2023-02-10 04:56:00-05:00,75.33113718111781,TP,2023-02-10 10:18:00-05:00,322,322.0,8628.285878077208
2023-02-10,2023,2023-02-10 05:02:00-05:00,0.0,BE,2023-02-10 05:48:00-05:00,46,46.0,8628.285878077208
2023-02-10,2023,2023-02-10 05:02:00-05:00,12.468876099361296,cutoff,2023-02-10 15:00:00-05:00,598,598.0,8640.754754176569
2023-02-14,2023,2023-02-14 08:29:00-05:00,154.6534921981056,TP,2023-02-14 08:31:00-05:00,2,2.0,8795.408246374674
2023-02-17,2023,2023-02-17 02:02:00-05:00,36.858447275797516,TP,2023-02-17 02:36:00-05:00,34,34.0,8832.266693650472
2023-02-17,2023,2023-02-17 03:36:00-05:00,55.9094547884506,TP,2023-02-17 04:31:00-05:00,55,55.0,8888.176148438923
